"id","y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18"
189,138.12,45.27,-0.8,60.9,15.89,5.77,16.89,56,7.82,24.84,-0.98,"a5",26.2,"E",17.5,18,39.93,"C",47.47
190,25.14,44.93,-0.94,61.4,9.3,7.72,16.89,56,8.34,15.77,-2.64,"a3",27.14,"F",17.5,18,39.76,"C",47.33
191,17.08,44.66,-0.7,61.3,8.9,8.91,16.89,61,8.32,15.42,2.69,"a4",18.77,"H",17.5,17.96,39.63,"B",47.16
192,50.29,44.22,-1,59.6,9.72,7.71,16.89,59,7.59,14.87,-3,"a3",24.56,"F",17.5,17.96,39.47,"C",47.03
193,31.33,43.33,-0.94,62.7,8.23,7.94,16.89,58,9.18,12.61,-1.58,"a4",19.95,"I",17.5,17.89,38.86,"B",46.47
194,185.19,43.07,-0.54,61.1,19.78,5.55,16.89,57,6.48,31.09,-0.02,"a5",29.25,"G",17.5,17.89,38.79,"D",46.33
195,19.46,42.86,-0.63,61.3,11.06,8.31,16.89,58,8.66,19.6,0.66,"a4",28.61,"D",17.5,17.89,38.66,"C",46.16
196,68.03,42.73,-0.91,61.5,42.01,6.78,16.89,56,7.13,61.76,1.27,"a5",19.7,"E",17.43,17.89,38.46,"B",46.03
197,21.81,42.47,-0.5,62.6,9.43,8.66,16.89,55,8.91,16.25,0.62,"a3",20.03,"J",17.39,17.86,38.26,"B",45.86
198,36.43,42.33,-0.95,63.7,28.59,7.42,16.89,59,8.46,45.23,-1.74,"a2",30.04,"H",17.39,17.79,38.2,"C",45.73
199,14.74,42.29,0.02,61.5,7.24,9.56,16.89,60,9.08,11.76,5.74,"a4",19.79,"J",17.43,17.79,38.13,"B",45.55
200,28.79,42.29,-0.92,62.3,NA,NA,NA,58,8.74,37.28,1.78,"a4",30.4,"H",NA,17.79,38.07,"C",45.47
201,109.29,42.29,-0.78,61.9,NA,NA,NA,59,6.47,23.78,-3.33,"a3",15.66,"E",NA,17.86,37.97,"B",45.4
202,44.82,42.16,-1,64.6,NA,NA,NA,61,7.86,17.99,-5.69,"a1",18.01,"H",NA,17.79,37.77,"B",45.22
203,74.88,41.9,-0.92,60,13.6,6.96,16.89,59,7.67,22.4,-3.34,"a3",18.04,"G",17.43,17.79,37.7,"B",45.09
204,38.49,41.9,-0.99,60.8,13.2,8.58,16.89,58.3,7.6,22.85,0.99,"a3",18.11,"I",17.63,17.89,37.59,"B",44.89
205,167.36,41.9,-0.79,61.4,20.26,5.69,16.89,59,6.8,32.23,-1.1,"a4",23.89,"G",17.76,18,37.46,"C",44.63
206,76.05,41.76,-0.92,61.8,9.22,6.34,16.89,57,7.23,8,-4.03,"a5",14.66,"E",17.93,18,37.26,"B",44.36
207,179.37,41.7,-0.65,61.2,15.37,6.03,16.89,56,5.84,21.54,-1.99,"a5",13.72,"F",18.07,18.13,37.07,"B",44.13
208,188.5,41.53,-0.65,62.5,29.14,5.55,16.89,56,7.41,45.11,1.15,"a5",19.31,"G",18.29,18.26,36.72,"B",43.93
209,124.61,41.32,-0.79,61.7,19.7,6.81,16.89,56,8.02,32,-0.58,"a5",19.61,"G",18.36,18.39,36.46,"B",43.63
210,357.78,41.23,-0.42,61.7,27.96,5.74,16.89,56,6.84,42.16,0.38,"a5",10.89,"G",18.45,18.46,36.15,"A",43.43
211,62.48,41.13,-0.97,61.4,12.44,8.15,17,57,6.36,20.54,1,"a5",15.25,"I",18.63,18.53,35.86,"B",43.13
212,74.88,41,-0.92,61.9,18.05,5.43,17,62,6.51,30.15,-1.58,"a3",16.54,"G",18.7,18.67,35.73,"B",43
213,92.21,41.2,-0.92,62.1,16.66,6.35,17.07,60,8.01,27.55,-2.01,"a4",27.25,"F",18.96,18.89,36,"C",43.47
214,67.57,41.06,-0.87,61.7,NA,NA,NA,58,7.08,12.81,-2.85,"a5",8.36,"G",NA,19,36.13,"A",43.73
215,81.1,40.93,-0.94,62.7,NA,NA,NA,56,8.58,21.93,-1.41,"a5",28.35,"G",NA,19.07,36.73,"C",43.93
216,425.53,40.56,-0.47,62.7,23.58,5.19,17,55,6.15,33.06,0.34,"a5",15.17,"E",18.79,19.1,37.19,"B",44.29
217,109.95,40.43,-0.81,62.1,14.39,6.92,17,57,6.36,22.7,-3.5,"a3",15.3,"E",18.73,19.13,36.86,"B",44.33
218,380.23,40.26,-0.56,61.3,22.83,5.84,17,57,7.22,32.62,-0.87,"a5",24.61,"H",18.67,19.2,36.43,"C",44.4
219,81.93,40.13,-0.91,64,14.91,6.81,17,57,6.96,24.69,-4.21,"a2",16.86,"F",18.6,19.29,36.23,"B",44.53
220,201.61,40.03,-0.66,62.7,23.77,6.01,16.89,57,6.5,37.35,-1.11,"a4",23.4,"E",18.5,19.36,36.03,"C",44.66
221,291.55,40.06,-0.56,61.6,19.49,5.9,16.89,57,6.89,27.41,-1.41,"a5",16.26,"F",18.39,19.57,35.76,"B",44.73
222,98.91,39.97,-0.8,62.5,14.9,6.13,16.86,56,6.9,24.15,-1.3,"a5",16.61,"G",18.29,19.7,35.79,"B",44.7
223,349.04,40,-0.52,60.5,25.89,4.95,16.86,60,7.32,38.98,0.92,"a4",25.73,"H",18.23,19.76,35.79,"C",44.79
224,44.87,39.97,-0.99,61.7,8.31,7.14,16.79,56,7.83,11.06,-2.65,"a5",24.68,"I",18.2,19.79,36.07,"C",44.93
225,71.1,40,-0.99,64.3,NA,NA,NA,58,7.62,26.61,-3.6,"a2",18.43,"I",NA,19.79,36.29,"B",45.09
226,20.78,40,-1,62,NA,NA,NA,57,7.91,40.8,1.75,"a5",20.24,"D",NA,19.79,36.49,"B",45.09
227,73.64,40,-0.97,63.1,30.01,7.23,16.79,52,8.3,46.88,-1,"a3",29.62,"G",18.26,19.79,37.47,"C",44.93
228,198.41,40.03,-0.68,62.2,16.72,5.78,16.79,59,7.17,24.3,-2.34,"a4",16.73,"G",18.32,19.79,37.93,"B",44.93
229,337.27,40.16,-0.6,61.4,24.61,5.27,16.73,60,6.44,36.98,-1.14,"a3",22.91,"E",18.46,19.79,38.13,"C",45.12
230,41.93,40.2,-1,61.5,NA,NA,NA,59,9.18,16.67,-3.04,"a4",29.66,"F",NA,19.79,38.16,"C",45.13
231,138.6,40.23,-0.76,61,17.5,6.28,16.7,58,6.02,27.99,-2.08,"a4",21.18,"E",18.39,19.79,38.03,"C",45.13
232,70.7,40.23,-0.92,62.2,NA,NA,NA,58,7.93,16.95,-3.17,"a4",17.82,"F",NA,19.7,38.5,"B",45
233,188.86,40.2,-0.83,64.5,29.21,6.5,16.7,57,9.09,45.2,-3.75,"a1",31.77,"H",18.32,19.79,37.86,"C",45.23
234,110.19,40.09,-0.91,62.1,11.55,7.63,16.7,54,7.35,14.12,-1.83,"a5",23.19,"J",18.39,19.79,38,"C",45.43
235,47.62,40.06,-1,59.8,13.77,7.13,16.67,57,8.45,23.6,-0.9,"a5",28.31,"I",18.36,19.79,38,"C",45.76
236,50.1,40.12,-0.99,63.4,17.61,7.34,16.65,62,8.04,29.85,-1.98,"a3",27.68,"F",18.29,19.73,38,"C",45.96
237,261.44,40,-0.56,61.2,NA,NA,NA,58,7.33,38.66,-1.11,"a4",18.56,"G",NA,19.7,37.73,"B",46.2
238,181.82,40,-0.62,62,21.52,5.66,16.6,57,7.53,34.08,0.09,"a5",18.7,"E",18.2,19.7,37.76,"B",46.2
239,445.43,40,-0.54,63,24.84,5.04,16.6,55,7.6,35.42,-0.97,"a3",18.35,"I",18.2,19.7,37.76,"B",46.2
240,31.91,40.63,-1,60.8,8.98,6.98,16.6,59,7.29,14.53,-4.13,"a3",23.76,"E",18.2,19.67,38.07,"C",46.33
241,74.52,41.1,-0.93,62.9,19.5,6.96,16.6,57,7.26,32.39,-2.32,"a3",25.5,"F",18.2,19.6,38.26,"C",46.6
242,35.4,41.9,-0.98,62,16.87,7.03,16.6,57,7.28,28.94,-1.45,"a4",18.08,"H",18.2,19.6,38.72,"B",47.33
243,37.07,42.16,-0.99,62,10.89,7.57,16.6,59,8.58,18.49,-1.7,"a4",19.56,"H",18.1,19.6,38.96,"B",47.8
244,22.79,42.43,-0.66,62.4,NA,NA,NA,57,8.39,27.23,1.46,"a4",28.57,"H",NA,19.6,39.22,"C",48.16
245,326.26,42.73,-0.65,62.4,22.6,5.91,16.67,53,6.93,33.47,-0.68,"a5",17.08,"J",18.1,19.6,39.29,"B",48.36
246,83.37,42.86,-0.94,61.8,12.97,6.04,16.6,57,8.37,20.73,-1.6,"a5",27.55,"I",18.1,19.6,39.49,"C",48.66
247,477.33,43.2,-0.42,62.1,NA,NA,NA,58,5.71,43.35,-1.26,"a3",15.39,"E",NA,19.6,39.83,"B",48.93
248,265.25,43.26,-0.52,61.2,19.97,5.34,16.6,55,6.74,29.55,-0.01,"a5",16.37,"E",18.1,19.6,39.97,"B",49.13
249,124.61,43.43,-0.77,60.9,15.15,5.82,16.6,61,6.59,23.76,-2.13,"a4",22.42,"D",18.1,19.6,40.07,"C",49.26
250,40.82,43.63,-1,63.3,9.56,7.62,16.67,59,7.1,15.25,-4.07,"a2",23.22,"F",18.1,19.57,40.26,"C",49.43
251,57.72,43.84,-0.99,64.4,16.56,7.43,16.65,58,8.36,28.07,-3.01,"a2",28.46,"H",18.1,19.5,40.59,"C",49.56
252,406.5,44.07,-0.55,62.1,38.23,5.73,16.63,58,6.56,56.08,0.3,"a4",24.64,"D",18.1,19.46,40.66,"C",49.86
253,182.82,44.57,-0.59,61.7,17.9,6.59,16.7,56,6.43,27.59,-1.32,"a5",15.78,"E",18.1,19.39,41.1,"B",50.43
254,350.26,44.76,-0.58,61.2,27.22,5.1,16.63,56,5.96,41.09,1.68,"a5",15.89,"H",18.1,19.39,41.36,"B",50.56
255,94.47,45.13,-0.91,63.2,36,6.41,16.7,57,7.66,54.37,-1.15,"a3",28.07,"G",18.1,19.39,41.63,"C",50.86
256,27.14,45.76,-1,61.3,NA,NA,NA,58,7.41,18.1,-1.34,"a5",17.23,"E",NA,19.29,42.09,"B",51.09
257,347.22,46.03,-0.51,60,28.05,5.07,16.7,60,6.26,42.39,0.88,"a4",16.61,"H",18.1,19.29,42.09,"B",51.09
258,281.69,46.16,-0.51,62.4,19.83,5.28,16.7,56,6.69,28.69,-2.05,"a3",16.09,"D",18.1,19.29,42.22,"B",51.09
259,116.55,46.47,-0.76,62.7,33.95,5.6,16.7,59,6.4,51.72,0.5,"a4",17.74,"D",18.1,19.23,42.43,"B",51
260,381.68,46.59,-0.54,60.1,19.83,5.76,16.7,61,6.94,19.61,-5.26,"a3",14.33,"G",18.1,19.29,42.47,"B",51.06
261,32.72,46.66,-0.62,64.2,12.55,8.74,16.7,62,8.43,21.86,0.59,"a2",28.12,"J",18.1,19.2,42.4,"C",50.9
262,141.54,46.7,-0.71,61.7,13.96,5.91,16.7,60,7.04,19.87,-3.92,"a3",30.14,"G",18.1,19.2,42.36,"D",50.9
263,102.83,46.76,-0.92,65.8,16.44,5.99,16.7,59,6.62,26.93,-3.87,"a2",22.98,"H",18.1,19.2,42.36,"C",50.79
264,79.97,46.9,-0.76,59.9,NA,NA,NA,57,7.24,16.53,-4.36,"a3",30.79,"E",NA,19.13,42.47,"D",50.73
265,22.96,47.13,-0.64,61.2,8.94,9.32,16.7,57,8.96,15.11,5.75,"a5",19.96,"H",18.1,19.1,42.47,"B",50.59
266,13.86,47.26,0.12,62.3,11.76,8.07,16.7,57,8.61,21.06,1.04,"a5",28.65,"I",18.05,19.1,42.34,"C",50.53
267,124.61,47.33,-0.8,61.3,12.71,6.21,16.7,56,7.53,17.14,-2.56,"a5",24.2,"G",18.1,19.1,42.43,"C",50.47
268,198.61,47.53,-0.65,61.1,21.87,5.94,16.73,55,8.07,34.41,-0.3,"a5",19.77,"G",18,19,42.2,"B",50.4
269,189.39,47.66,-0.68,62,14.89,5.03,16.73,55,8,18.78,-0.62,"a5",9.47,"I",18,19,42.2,"A",50.4
270,32.09,47.76,-1,62.5,NA,NA,NA,57,8.33,25.08,-0.29,"a4",19.83,"E",NA,19.03,42.47,"B",50.36
271,183.99,47.79,-0.75,63.2,15.24,6.14,16.73,57,7.8,20.76,-4.24,"a3",25.28,"I",18,19,42.5,"C",50.4
272,33.4,47.79,-0.96,62.8,6.99,7.79,16.73,57,8.22,7.95,-2.85,"a4",25.4,"F",18,19,42.5,"C",50.4
273,54.51,47.83,-0.99,61.2,8.02,7.74,16.73,58,8.48,7.17,-3.43,"a4",25.73,"I",18,19,42.5,"C",50.4
274,234.47,47.97,-0.64,60,17.16,5.53,16.79,56,7.13,23.54,-3.21,"a3",16.36,"G",18,18.92,42.56,"B",50.42
275,187.62,48.09,-0.91,64.7,17.2,6.06,16.79,59,7.25,25.93,-5.37,"a1",31.68,"J",18,18.89,42.5,"D",50.5
276,84.78,48.16,-0.92,61.7,NA,NA,NA,54,7.61,49.84,0.62,"a5",27.7,"H",NA,18.89,42.56,"C",50.5
277,79.05,48.2,-0.92,62.4,30.83,5.69,16.7,57,7.59,47.91,1.18,"a5",35.13,"I",17.96,18.89,42.73,"D",50.5
278,24.12,48.2,-0.75,63.1,12.38,8.12,16.7,59,8.19,21.82,-0.76,"a3",27.43,"I",17.96,18.86,42.93,"C",50.56
279,22.85,48.34,-0.68,61.3,8.15,7.72,16.75,59,8.08,13.24,-1.99,"a4",17.93,"J",18,18.79,43.53,"B",50.56
280,55.11,48.47,-0.99,58.4,15.91,6.97,16.79,62,8.53,27.06,-1.74,"a4",28.88,"F",18,18.82,43.66,"C",50.73
281,249.38,48.33,-0.52,62,19.99,4.91,16.79,58,6.5,30.03,0.29,"a4",16.01,"F",18,18.89,42.99,"B",50.66
282,13.79,48.03,1.25,64,28.19,10,16.76,55,9.34,44.83,12.66,"a5",32.68,"J",17.89,18.79,42.36,"C",49.99
283,175.44,47.69,-0.75,62.1,21.67,6.42,16.7,58,6.94,34.41,-0.56,"a5",24.5,"H",17.89,18.73,41.96,"C",49.66
284,57.03,46.63,-1,62,21.01,7.3,16.7,60,7.58,34.82,-0.66,"a4",26.69,"H",17.79,18.6,40.86,"C",48.63
285,128.29,46,-0.75,62.8,14.06,5.45,16.7,60,6.29,21.03,-2.91,"a3",14.82,"E",17.7,18.5,40.06,"B",47.6
286,36.46,45.93,-0.94,63.2,10.07,8.18,16.7,55,8.45,16.76,-1.25,"a3",27.52,"H",17.7,18.5,39.86,"C",47.27
287,19.33,45.86,-0.71,63.6,15,8.49,16.7,60,8.68,26.31,0.04,"a2",20.69,"I",17.63,18.43,39.59,"B",46.89
288,348.43,45.73,-0.51,62.4,31.41,5.2,16.7,58,7.41,47.24,0.9,"a4",26.69,"D",17.63,18.39,39.39,"C",46.63
289,303.49,45.5,-0.62,63.7,21.23,5.66,16.7,57,7.06,31.2,-3.55,"a2",24.17,"I",17.6,18.39,39.16,"C",46.43
290,23.17,46.03,-0.95,62.2,19.12,7.25,16.79,58,9.01,32.46,-1.85,"a3",21.86,"G",17.53,18.29,38.79,"B",45.97
291,216.68,46.4,-0.59,58.2,NA,NA,NA,56,7.25,23.75,-3.47,"a2",31.22,"E",NA,18.29,38.7,"D",45.83
292,62.97,46.53,-0.99,63.5,11.33,6.78,16.89,59,8.09,18.05,-4.99,"a2",26.45,"I",17.5,18.23,38.62,"C",45.73
293,211.64,46.4,-0.7,61.4,15.28,5.2,16.89,60,6.49,17.64,-2.47,"a4",14.07,"F",17.5,18.23,38.59,"B",45.66
294,349.04,46.26,-0.51,62.5,33.3,4.96,16.89,54,6.42,49.83,2.75,"a5",17.47,"F",17.5,18.2,38.5,"B",45.5
295,407.33,46.13,-0.51,61.9,24.16,6.02,16.89,57,6.74,34.85,-0.85,"a5",16.65,"H",17.43,18.2,38.36,"B",45.43
296,99.95,46,-0.78,61.4,11.78,6,16.89,57,7.17,16.42,-2.34,"a5",30.34,"G",17.39,18.1,38.13,"D",45.09
297,106.89,45.97,-0.8,61.6,NA,NA,NA,56,7.75,7.76,-3.98,"a5",15.28,"F",NA,18.1,38.09,"B",45
298,210.08,45.9,-0.68,62.4,NA,NA,NA,56,7.29,32.68,0.05,"a5",10.72,"J",NA,18.03,38.03,"A",44.93
299,238.66,45.93,-0.56,61.1,35.42,5.54,17,55,7.85,53.11,1.6,"a5",20.62,"D",17.39,18,38,"B",44.86
300,96.81,45.9,-0.81,61.9,12.7,6.41,17,57,7.2,19.36,-2.08,"a5",16.57,"D",17.39,18,38,"B",44.79
301,25,46.03,-0.73,65.3,NA,NA,NA,58,8.27,23.69,-2.17,"a1",27.86,"H",NA,18,38,"C",44.79
302,395.26,46.13,-0.51,63.7,26.28,4.63,17.1,54,6.89,39.04,-0.06,"a2",24.36,"G",17.39,18,37.93,"C",44.79
303,40,46.26,-0.99,62.7,18.81,7.03,17.1,58,7.59,31.8,-1.22,"a4",18.93,"F",17.39,18,37.93,"B",44.79
304,31.26,46.83,-0.96,62.6,11.11,7.24,17.1,56,7.82,19.2,-2.18,"a4",25.98,"E",17.43,18.03,37.96,"C",44.63
305,542.01,47.5,-0.41,61.4,27.95,4.61,17.2,66,5.58,39.85,-1.2,"a1",14.64,"G",17.5,18.03,38.09,"B",44.77
306,52.33,47.56,-1,62.7,18.09,7.27,17.26,61,8.16,30.56,-1.04,"a4",19.94,"J",17.5,18.1,38.09,"B",44.9
307,67.54,47.66,-0.92,61.1,15.68,6.73,17.26,57,8.07,26.42,-1.01,"a5",19.32,"H",17.5,18.07,38.09,"B",45
308,18.7,47.53,-0.72,61,NA,NA,NA,55,8.31,25.17,3.38,"a5",28.15,"E",NA,18,38.09,"C",45
309,46.75,47.19,-1,59.9,17.74,8.2,17.2,59,8.32,30.1,1.23,"a4",28.55,"G",17.5,18,38.09,"C",45
310,15.25,46.49,0.04,58,16.04,9.3,17.2,58,7.96,28,6.08,"a4",27.37,"I",17.39,18,38.09,"C",45
311,282.09,46.16,-0.51,63.8,16.91,4.58,17.2,56,7.59,12.34,-4.21,"a2",29.72,"I",17.46,18,38.09,"D",44.93
312,375.94,45.63,-0.62,62,22.52,5.6,17.13,55,6.24,32.03,-0.56,"a5",21.6,"G",17.39,17.93,38,"C",44.83
313,27.83,45.23,-0.99,62.3,11.87,7.12,17.1,54,8.77,20.78,-1.14,"a5",20.27,"G",17.39,17.89,38,"B",44.76
314,367.65,44.97,-0.52,63.1,29.72,5.3,17.1,58,6.24,44.7,-1.56,"a2",16.73,"H",17.39,17.89,37.9,"B",44.7
315,65.38,44.77,-0.92,61.8,10.16,7.28,17.1,56,7.14,14.69,-4.01,"a3",15.91,"E",17.39,17.89,37.83,"B",44.59
316,74.49,44.56,-0.93,62.6,10.14,7.74,17.1,65,7.75,13.52,-4.37,"a2",24.6,"F",17.39,17.89,37.7,"C",44.46
317,222.22,44.15,-0.54,62,23.41,6.06,17.1,55,6.86,36.56,-0.27,"a5",17.51,"E",17.39,17.96,37.6,"B",44.8
318,54.27,43.93,-0.97,62.4,9.38,6.31,17.07,57,8.24,13.44,-2.7,"a5",26.24,"D",17.42,18,38.09,"C",45.16
319,173.01,43.47,-0.82,65.1,NA,NA,NA,58,6.54,29.91,-5.02,"a1",22.85,"D",NA,18.2,38.53,"C",45.59
320,43.09,43.33,-0.99,62,31.23,8.01,17,56,7.88,48.58,1.87,"a4",28.48,"I",17.67,18.2,38.66,"C",45.59
321,27.05,43.26,-0.95,62.6,NA,NA,NA,58,7.51,16.04,-2.07,"a4",24.67,"E",NA,18.29,38.7,"C",45.7
322,31.17,43.33,-1,62,39.64,7.48,17,56,8.59,59,2.05,"a5",22.52,"F",17.63,18.5,38.43,"B",45.96
323,46.27,43.16,-0.99,61.8,16.85,8.38,17,59,7.63,28.73,1.76,"a4",26.36,"G",17.7,18.6,38.5,"C",45.76
324,107.64,42.96,-0.75,63.6,10.88,5.92,17,57,7.88,10.38,-6.54,"a2",16.14,"G",17.7,18.6,38.43,"B",45.63
325,23.79,42.76,0.08,59.3,6.2,9.97,16.93,61,8.52,6.94,7.48,"a4",34.77,"I",17.7,18.7,38.4,"D",45.66
326,362.32,42.63,-0.51,62.1,24.58,4.95,16.93,54,6.99,36.54,1.64,"a5",24.46,"D",17.7,18.76,38.4,"C",45.53
327,259.07,42.03,-0.52,61.4,26.18,5.3,16.89,57,5.47,40.4,1.25,"a5",9.53,"H",17.76,18.89,38.9,"A",45.29
328,22.98,41.86,-0.47,65.6,11.85,8.69,16.89,55,9.53,20.91,0.31,"a2",31.36,"J",17.79,18.89,38.83,"C",45.23
329,97.99,41.74,-0.79,61,25.47,5.8,16.86,56,6.74,40.71,0.55,"a5",17.79,"E",17.73,19,38.57,"B",45.03
330,13.93,41.66,-0.75,63.1,10.93,8.51,16.86,62,9.42,19.57,0.45,"a3",40.34,"G",17.76,18.93,38.19,"D",44.69
331,39.95,41.59,-1,62.2,22.84,7.19,16.89,58,6.57,37.55,-0.6,"a4",23.89,"G",17.7,18.93,37.82,"C",44.73
332,167.64,42.86,-0.75,61.2,29.98,5.66,16.96,61,7.03,46.36,-1.95,"a2",18.65,"I",17.7,19,37.57,"B",44.79
333,93.59,43.58,-0.91,64.6,13.97,6.91,16.98,59,7.86,22.45,-4.46,"a2",26.2,"G",17.83,19.1,39.32,"C",45.13
334,292.83,44.29,-0.52,62,21.28,6,17,54,6.95,31.58,-0.92,"a5",16.98,"D",18.37,19.1,42.12,"B",45.47
335,65.08,44.23,-0.91,58,8.91,7.82,17,65,7.81,9.53,-4.85,"a2",16.28,"D",18.86,19.1,42.73,"B",46.36
336,87.15,43.9,-0.93,60.3,16.01,6.89,17,58,7.7,26.53,-0.97,"a5",26.23,"F",19.13,19.17,43.13,"C",46.63
337,25.03,43.5,-0.99,61.7,NA,NA,NA,54,7.78,14.99,-1.55,"a5",17.57,"G",NA,19.23,43.47,"B",46.7
338,197.43,43.1,-0.59,60.3,40.81,6.04,16.96,62,6.78,59.98,0.25,"a4",18.85,"E",19.39,19.29,43.33,"B",46.7
339,100.35,42.33,-0.71,61.6,NA,NA,NA,59,5.99,26.8,-1.34,"a3",27.08,"D",NA,19.5,43.47,"D",46.23
340,69.86,42.07,-0.99,59.5,21.63,7,16.89,62,8.16,35.58,-1.01,"a4",28.47,"J",19.67,19.7,42.57,"C",45.8
341,22.01,41.72,-0.93,61.2,11.5,8.76,16.89,59,8.47,20.31,2.56,"a4",19.64,"E",19.53,19.76,41.63,"B",45.39
342,37.93,41.46,-1,61.6,12.21,7.05,16.89,57,7.86,21.05,-1.24,"a5",26.29,"G",19.36,19.79,40.73,"C",44.97
343,52.07,41.13,-0.99,59,10.27,7.43,16.89,58,7.25,16.19,-2.41,"a4",16.48,"G",19.23,19.79,40.13,"B",44.8
344,24.34,41.47,-1,61.9,10.52,7.49,16.89,57,8.14,18.36,-0.81,"a5",35.02,"G",19.1,19.73,39.43,"D",44.9
345,20.89,43.4,-0.96,58.7,NA,NA,NA,59,8.24,26.53,1.54,"a3",19.82,"F",NA,19.7,39.36,"B",45.63
346,28.01,44.06,-0.75,59.5,10.99,8.68,17,62,8.53,19.11,2.03,"a4",28.12,"I",19,19.7,39.73,"C",46.1
347,426.44,45.53,-0.51,62.3,30.11,5.89,17.1,54,7,44.8,0.3,"a5",25.17,"G",18.82,19.7,40.4,"C",47.27
348,263.16,45.63,-0.47,61.9,20.96,4.59,17.1,56,6.12,31.64,2.57,"a5",15.41,"E",18.79,19.7,40.56,"B",47.53
349,157.11,45.76,-0.78,63,19.65,5.56,17.1,54,6.62,31.38,0.07,"a5",23.29,"G",18.7,19.7,40.73,"C",47.77
350,112.3,45.83,-0.76,63.3,16.07,6.13,17.1,56,6.83,26,-3.13,"a3",16.64,"E",18.7,19.7,40.79,"B",48.03
351,41.25,45.9,-0.99,61.4,NA,NA,NA,60,9.06,34.84,0.07,"a5",31.16,"I",NA,19.7,40.9,"C",48.39
352,21.7,45.93,-1,61.7,12.82,7.98,17.1,55,7.94,22.66,0.9,"a5",18.84,"F",18.6,19.7,40.9,"B",48.72
353,359.07,46,-0.52,62,21.89,4.67,17.1,54,7.49,31.05,1.89,"a5",32.75,"I",18.6,19.7,41.27,"D",48.83
354,25.49,46.33,-0.47,63.8,12.33,8.22,17.1,60,9.28,21.69,-1.45,"a2",30.68,"J",18.6,19.6,41.86,"C",48.79
355,54.07,46.4,-0.99,58,10.84,7.02,17.1,58,8.29,17.44,-4.83,"a2",27.02,"F",18.6,19.57,41.9,"C",48.79
356,64.66,46.5,-0.91,62,28.5,7.08,17.13,57,7.12,44.97,0.7,"a5",18.86,"E",18.6,19.5,41.9,"B",48.79
357,87.83,46.56,-0.92,61.5,14.87,6.4,17.2,56,8.11,24.44,-3.35,"a3",27.22,"H",18.6,19.5,42,"C",48.93
358,345.42,46.73,-0.55,62,25.87,5.46,17.2,58,5.55,38.99,-1.39,"a3",14.88,"G",18.6,19.5,42,"B",49.22
359,400,46.86,-0.51,62.8,NA,NA,NA,56,6.81,27.03,-4.29,"a3",22.37,"F",NA,19.5,42.09,"C",49.36
360,37.65,47,-1,61.2,12.78,7.65,17.2,58,8.79,22.11,-1.09,"a4",20.41,"H",18.5,19.5,42.16,"B",49.4
361,96.2,47.2,-0.92,62.1,22.92,7.83,17.2,54,7.86,37.17,1.58,"a5",27.64,"G",18.5,19.39,42.36,"C",49.4
362,205.97,47.4,-0.59,60.7,16.01,5.73,17.2,56,7.63,21.68,-1.74,"a5",17.18,"D",18.5,19.39,42.4,"B",49.47
363,32.94,47.4,-0.96,61.9,9.92,7.69,17.2,60,8.39,16.64,-1.65,"a4",27.35,"E",18.5,19.39,42.4,"C",49.53
364,16.3,47.5,-1,61.4,NA,NA,NA,57,7.73,19.92,-0.79,"a5",33.61,"F",NA,19.39,42.4,"D",49.59
365,332.78,47.56,-0.51,62,23.32,4.78,17.26,53.7,7.84,34.72,2.06,"a5",19.03,"F",18.5,19.39,42.33,"B",49.59
366,35.72,47.66,-1,63.2,15.69,7.73,17.29,57,7.81,27.09,-2.39,"a2",18.97,"G",18.5,19.39,42.5,"B",49.59
367,25.05,47.7,-0.64,61.5,12.6,7.82,17.29,56,8.05,22.18,0.39,"a5",19,"H",18.5,19.39,42.5,"B",49.59
368,73.69,47.7,-0.82,60,18.4,5.97,17.29,55,7.8,30.72,-2.39,"a3",19.18,"D",18.5,19.39,42.43,"B",49.5
369,381.68,47.7,-0.54,62.1,22.89,5.01,17.29,55,5.73,32.73,0.93,"a5",14.42,"H",18.5,19.29,42.76,"B",49.4
370,320,47.7,-0.52,62.3,26.44,5.12,17.29,59,6.58,40.19,0.59,"a4",17.1,"F",18.5,19.29,42.76,"B",49.29
371,116.21,47.7,-0.78,61.9,21.86,6.44,17.29,56,6.9,35.42,-0.36,"a5",17.69,"G",18.5,19.29,42.63,"B",49.23
372,77.97,47.7,-0.93,62.3,22.56,7.53,17.29,58,7.57,36.82,-1.12,"a3",19.21,"I",18.5,19.29,42.56,"B",49.2
373,129.12,47.59,-0.76,64.1,13.35,5.5,17.29,57,6.68,18.92,-3.36,"a3",15.25,"E",18.5,19.29,42.43,"B",49.29
374,74.1,47.59,-0.95,59.2,16.68,7.98,17.32,60,8.64,27.95,0.26,"a4",37.88,"G",18.39,19.29,42.13,"D",49.2
375,42.93,47.59,-1,61.3,30.67,7.4,17.32,57,8.69,47.87,1.36,"a5",30.87,"I",18.39,19.29,42.2,"C",49.2
376,55.04,47.63,-1,62,NA,NA,NA,60,7.89,20.63,-2.52,"a4",26.25,"D",NA,19.29,42.2,"C",49.13
377,36.5,47.7,-0.99,61.8,40.44,6.74,17.39,63,7.37,59.95,-1.82,"a2",20.12,"F",18.39,19.26,42.29,"B",49.06
